timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
252,0.882103295596313,csto,1y,2.51641172027783,0.204825541019318,2.05118697559762,-8.10608298031205,1.13365407996122,173.12997587576,0.865125180138897
253,0.870337893540255,csto,1y,2.51241700728452,0.212604169184944,2.06509504663197,-7.89705218788872,1.14897904299251,180.962909843288,0.868175417072083
254,0.882355430378588,csto,1y,2.56600938748495,0.23424363084808,2.03990925675078,-9.28919053657263,1.13333013610052,123.311302685939,0.83997350130138
255,0.868585016907675,csto,1y,2.58474424606941,0.212885251279145,1.98861570204506,-10.4024466631713,1.15129777803466,150.307075193651,0.855035766865622
256,0.876330147491624,csto,1y,2.6215062937899,0.184751193194237,1.91709374119798,-13.2588695276237,1.14112244439195,144.712789550571,0.852236317219857
257,0.878882210212321,csto,1y,2.66146057001959,0.141456841552004,1.86148775481434,-22.3385999017484,1.1378088990542,140.270451040437,0.849904988579728
258,0.853289980028581,csto,1y,2.64662331967101,0.0991599577971653,1.88282094469128,-38.4382277138895,1.17193453972881,143.816781212734,0.851774091209755
259,0.858550565594439,csto,1y,2.65334310675432,0.0446490681370339,1.86853190576476,105.834283099553,1.16475376066828,120.777232215897,0.838327461494626
260,0.851093233190008,csto,1y,2.64551183480036,0.0101004450239424,1.88099976501361,30.0224160055715,1.17495940632952,132.017770197267,0.84529182477282
261,0.853431307795448,csto,1y,2.65683702135068,0.0663707895487639,1.86946487845992,16.3490662926558,1.17174046799755,120.830603554464,0.838362618904233
262,0.846129346630054,csto,1y,2.64537639076114,0.117016085456791,1.9002454542111,12.163193328141,1.18185240115212,128.315885502613,0.843091362628566
263,0.850990846351764,csto,1y,2.63384204506933,0.156795523564879,1.93598778920896,10.2267526058745,1.1751007713973,141.098708163572,0.850347304683174
264,0.851317590741988,csto,1y,2.63451049214146,0.174440130156686,1.93805290714251,9.64031923541399,1.17464975571387,141.525427179357,0.850573793578836
265,0.851579118456958,csto,1y,2.63530044009222,0.186874440110644,1.93883027319055,9.26633225545525,1.17428901005931,142.355331856114,0.851011599775829
266,0.852926330391506,csto,1y,2.63869953162617,0.197909698862819,1.93275689376597,8.92184517178266,1.17243420019755,141.338942876682,0.850474929457885
267,0.852098006965374,csto,1y,2.64126684148056,0.218818989300186,1.93177400817496,8.37689981341762,1.17357392204373,140.987081108825,0.850287900919481
268,0.847881243134908,csto,1y,2.63522626491689,0.238201650743309,1.95428625033065,7.90920078407206,1.17941045175461,136.310214319699,0.847739278300072
269,0.844292356667463,csto,1y,2.62722534854206,0.25399671761488,1.98070519123613,7.52441388432091,1.18442384572465,128.542881195623,0.84322879861158
270,0.844651278877291,csto,1y,2.60865504272911,0.289599330862622,2.03990350236821,6.73964825203057,1.18392054213095,130.925042427043,0.844651215919586
271,0.848914315594653,csto,1y,2.60042532137143,0.305448520173995,2.06913737241837,6.45647745547028,1.177975187401,136.163233297702,0.847657235585819
272,0.850853164093587,csto,1y,2.60497527188462,0.291936721310931,2.05030384076485,6.66771641814523,1.17529092233593,135.591847336246,0.847337133632949
273,0.85009085420926,csto,1y,2.60878890942938,0.269990650864089,2.03070266087195,7.01910718169884,1.17634485190431,136.089637973524,0.847616109883901
274,0.846288831330032,csto,1y,2.61439103626675,0.210221221155039,1.99337142297058,8.94594128066784,1.18162967887499,110.809490530723,0.831359678653934
275,0.841660983625236,csto,1y,2.60046870732701,0.162934985404576,1.97407164264888,13.221841553305,1.18812683426617,104.908887202001,0.826813936764391
276,0.825494792746922,csto,1y,2.55590047778105,0.148336621573937,2.01172297666284,19.5368728049573,1.21139467963498,102.732604068974,0.825047480015083
277,0.825139605063962,csto,1y,2.52270186305653,0.111452762857584,2.02687012339891,52.4318836187687,1.21191613378258,95.8466582564783,0.819100432706067
278,0.813559721952706,csto,1y,2.49137497399262,0.104246987812674,2.07598992031163,249.682792645289,1.22916606244936,88.8815197263594,0.812454619816803
279,0.813427370166429,csto,1y,2.46649966148232,0.0973830196760027,2.12134517527431,-122.540523811886,1.22936605857681,87.8343869172698,0.811393435878832
280,0.818083843740715,csto,1y,2.44811337607051,0.0843597224472717,2.16299995797423,-52.9063866855608,1.22236859663121,93.2373149385811,0.816690929133632
281,0.820200816299227,csto,1y,2.44596114057841,0.0807585937088687,2.16912312008445,-48.4737809392859,1.2192136122371,94.3492600691288,0.817728926180085
282,0.822799723387497,csto,1y,2.44990423521426,0.0891579235058295,2.15777430819377,-58.9528482212325,1.21536258651493,95.712622943876,0.818978871541886
283,0.816969960463558,csto,1y,2.45093863233731,0.0797169279761597,2.15311034831763,-49.7235433509349,1.22403521352558,92.8046177974786,0.816282391228296
284,0.817027238322794,csto,1y,2.45174543244453,0.0707665846895758,2.14940330259465,-43.3142407744202,1.2239494022902,93.0311190697121,0.816496572216181
