timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
220,0.767769976852756,photo,3y,0.255897693879045,0.445941913928494,2.64823816642019,17.5694509979938,1.30247343624871,51.0923423390413,0.757529068851468
221,0.763462737067002,photo,3y,0.254976109563524,0.442414585088066,2.67003719000272,19.2833917217619,1.30982162121193,52.5510035017668,0.760599056620769
222,0.763675451727966,photo,3y,0.254059564687598,0.431518745631828,2.69164188484981,22.2584356391072,1.30945678263889,53.6788575521453,0.762894344236818
223,0.760429178534201,photo,3y,0.255905957979485,0.374495512562568,2.59851905001119,46.0020081204512,1.31504685541867,46.609367972185,0.74729469852487
224,0.777690108014589,photo,3y,0.262974458227202,0.361592628055366,2.48100370891707,-132.745129416418,1.28585922553774,42.6300117310464,0.737022112540608
225,0.792555709590879,photo,3y,0.26978822184686,0.337757354558556,2.37468041420627,-25.7350737311529,1.26174095763717,48.9104939940326,0.752707364572361
226,0.802465138823261,photo,3y,0.275427891257614,0.329587786465971,2.28100433996986,-17.2723601761846,1.24616005309141,56.8517444579814,0.769013773530286
227,0.809934532228396,photo,3y,0.280887703129729,0.292228603165705,2.18217559356028,-11.7174870235186,1.23466769252161,62.0975663498555,0.778172126027356
228,0.804201446564183,photo,3y,0.282349952160358,0.244592190235773,2.12748554817975,-9.70436559362168,1.24346953648533,73.4004907941725,0.794728822758047
229,0.795731234519339,photo,3y,0.281817749955349,0.258871634369745,2.14741228504163,-10.1798724176928,1.25670572753632,73.7900532325193,0.795236337765048
230,0.794177968012886,photo,3y,0.281071012190836,0.27568689225522,2.17445407013677,-10.8226844792611,1.25916361354383,72.5241661872901,0.793573534715015
231,0.79310912137815,photo,3y,0.280216597967231,0.292577679925932,2.20492783586595,-11.5754533245237,1.26086054622893,71.5463012762863,0.792261562280122
232,0.786346539059183,photo,3y,0.279258800363904,0.317071446105306,2.24270048566957,-12.818083414379,1.27170395026656,67.2754180526586,0.786229403024058
233,0.774845313958213,photo,3y,0.276444954361933,0.354973552605191,2.33046626369371,-16.2090660635522,1.29058017385639,60.1167099531749,0.774842497118042
234,0.751104996094188,photo,3y,0.271333440615204,0.380778632560937,2.44479885143091,-24.3346335002257,1.33137178583565,48.1295597526496,0.750909936196716
235,0.735754204992351,photo,3y,0.261037579156616,0.340569518955172,2.46174260182424,-96.8158636005081,1.35914955458582,42.0953400912914,0.735542874934644
236,0.792305268531265,photo,3y,0.252892693440057,0.275972958452103,2.4374512360086,98.1311505821002,1.26213978338646,65.6575598389943,0.783805583374523
237,0.789279745135351,photo,3y,0.253243697468619,0.25885116331198,2.41837225875817,223.295339174693,1.26697790759664,67.868222866983,0.787097624419819
