"Year","VT_df","Tt_df","df_name","variavel"
"1986-11",0.661402467721496,0.471872294644158,"df_regclim","npp"
"1986-12",0.499687680309994,0.472607659756066,"df_regclim","npp"
"1987-01",0.465355692069189,0.473343024867971,"df_regclim","npp"
"1987-02",0.566227899904132,0.474078389979876,"df_regclim","npp"
"1987-03",0.481509196246667,0.474813755091783,"df_regclim","npp"
"1987-04",0.416919841089302,0.475549120203688,"df_regclim","npp"
"1987-05",0.440665385960959,0.476284485315594,"df_regclim","npp"
"1987-06",0.56560191549075,0.477019850427501,"df_regclim","npp"
"1987-07",0.304173214535106,0.477755215539406,"df_regclim","npp"
"1987-08",0.344869883609795,0.478490580651311,"df_regclim","npp"
"1987-09",0.458369572108028,0.479225945763218,"df_regclim","npp"
"1987-10",0.336956783348536,0.479961310875123,"df_regclim","npp"
"1987-11",0.456061074645427,0.480696675987029,"df_regclim","npp"
"1987-12",0.356906657619189,0.481432041098936,"df_regclim","npp"
"1988-01",0.473904673112808,0.482167406210841,"df_regclim","npp"
"1988-02",0.661335323476097,0.482902771322746,"df_regclim","npp"
"1988-03",0.152990519510213,0.483638136434653,"df_regclim","npp"
"1988-04",0.473793162279263,0.484373501546558,"df_regclim","npp"
"1988-05",0.67729080879228,0.485108866658464,"df_regclim","npp"
"1988-06",0.51552314964323,0.485844231770371,"df_regclim","npp"
"1988-07",0.555954534134391,0.486579596882276,"df_regclim","npp"
"1988-08",0.424501617531457,0.487314961994181,"df_regclim","npp"
"1988-09",0.403499550747142,0.488050327106088,"df_regclim","npp"
"1988-10",0.550237807012397,0.488785692217993,"df_regclim","npp"
"1988-11",0.648782638420981,0.489521057329899,"df_regclim","npp"
"1988-12",0.581164784262507,0.490256422441806,"df_regclim","npp"
"1989-01",0.576400303826976,0.490991787553711,"df_regclim","npp"
"1989-02",0.588467083036278,0.491727152665616,"df_regclim","npp"
"1989-03",0.590003435900215,0.492462517777523,"df_regclim","npp"
"1989-04",0.62452954113689,0.493197882889428,"df_regclim","npp"
"1989-05",0.468810252719317,0.493933248001334,"df_regclim","npp"
"1989-06",0.525320122296623,0.494668613113241,"df_regclim","npp"
"1989-07",0.553164513893088,0.495403978225146,"df_regclim","npp"
"1989-08",0.533837820755207,0.496139343337051,"df_regclim","npp"
"1989-09",0.351987727786449,0.496874708448958,"df_regclim","npp"
"1989-10",0.81124626028317,0.497610073560863,"df_regclim","npp"
"1989-11",0.611654397461177,0.498345438672769,"df_regclim","npp"
"1989-12",0.269306019334881,0.499080803784676,"df_regclim","npp"
"1990-01",0.677634821923737,0.499816168896581,"df_regclim","npp"
"1990-02",0.445889564556212,0.500551534008486,"df_regclim","npp"
"1990-03",0.55020564246372,0.501286899120393,"df_regclim","npp"
"1990-04",0.438050422974424,0.502022264232298,"df_regclim","npp"
"1990-05",0.499154283541064,0.502757629344204,"df_regclim","npp"
"1990-06",0.495566007124419,0.503492994456111,"df_regclim","npp"
"1990-07",0.622077083682956,0.504228359568016,"df_regclim","npp"
"1990-08",0.582336797489412,0.504963724679921,"df_regclim","npp"
"1990-09",0.26392482488179,0.505699089791828,"df_regclim","npp"
"1990-10",0.198583183972787,0.506434454903734,"df_regclim","npp"
"1990-11",0.533716893345886,0.507169820015639,"df_regclim","npp"
"1990-12",0.677796205384899,0.507905185127546,"df_regclim","npp"
"1991-01",0.55140898938385,0.508640550239451,"df_regclim","npp"
"1991-02",0.51108240831531,0.509375915351356,"df_regclim","npp"
"1991-03",0.504040803567364,0.510111280463263,"df_regclim","npp"
"1991-04",0.540059564469151,0.510846645575169,"df_regclim","npp"
"1991-05",0.488608795061636,0.511582010687074,"df_regclim","npp"
"1991-06",0.469873711174394,0.512317375798981,"df_regclim","npp"
"1991-07",0.373663339891614,0.513052740910886,"df_regclim","npp"
"1991-08",0.554017633620823,0.513788106022791,"df_regclim","npp"
"1991-09",0.712882887696219,0.514523471134698,"df_regclim","npp"
"1991-10",0.307583059807667,0.515258836246604,"df_regclim","npp"
"1991-11",0.346573502529442,0.515994201358509,"df_regclim","npp"
"1991-12",0.436633079111531,0.516729566470416,"df_regclim","npp"
"1992-01",0.421507817794741,0.517464931582321,"df_regclim","npp"
"1992-02",0.46399535018417,0.518200296694226,"df_regclim","npp"
"1992-03",0.609533458779431,0.518935661806133,"df_regclim","npp"
"1992-04",0.425103053805092,0.519671026918039,"df_regclim","npp"
"1992-05",0.359492649942059,0.520406392029944,"df_regclim","npp"
"1992-06",0.337650094425545,0.521141757141851,"df_regclim","npp"
"1992-07",0.292723227539275,0.521877122253756,"df_regclim","npp"
"1992-08",0.753127765513071,0.522612487365661,"df_regclim","npp"
"1992-09",0.605246571874685,0.523347852477568,"df_regclim","npp"
"1992-10",0.519482127245441,0.524083217589474,"df_regclim","npp"
"1992-11",0.517659587301615,0.524818582701379,"df_regclim","npp"
"1992-12",0.542509443083924,0.525553947813286,"df_regclim","npp"
"1993-01",0.196340382916455,0.526289312925191,"df_regclim","npp"
"1993-02",0.620167600863321,0.527024678037096,"df_regclim","npp"
"1993-03",0.769347581160363,0.527760043149003,"df_regclim","npp"
"1993-04",0.712130198297035,0.528495408260909,"df_regclim","npp"
"1993-05",0.512180329267102,0.529230773372814,"df_regclim","npp"
"1993-06",0.483939282636209,0.529966138484721,"df_regclim","npp"
"1993-07",0.451846824186426,0.530701503596626,"df_regclim","npp"
"1993-08",0.521741494507921,0.531436868708531,"df_regclim","npp"
"1993-09",0.632577876719283,0.532172233820438,"df_regclim","npp"
"1993-10",0.360836207232702,0.532907598932344,"df_regclim","npp"
"1993-11",0.593192244399735,0.533642964044249,"df_regclim","npp"
"1993-12",0.668534786371993,0.534378329156156,"df_regclim","npp"
"1994-01",0.609293904763958,0.535113694268061,"df_regclim","npp"
"1994-02",0.655293298603532,0.535849059379966,"df_regclim","npp"
"1994-03",0.516179764961382,0.536584424491873,"df_regclim","npp"
"1994-04",0.739827610831799,0.537319789603779,"df_regclim","npp"
"1994-05",0.350826888186274,0.538055154715684,"df_regclim","npp"
"1994-06",0.57286414779648,0.538790519827591,"df_regclim","npp"
"1994-07",0.527367378828768,0.539525884939496,"df_regclim","npp"
"1994-08",0.530354407422194,0.540261250051401,"df_regclim","npp"
"1994-09",0.629907190601107,0.540996615163309,"df_regclim","npp"
"1994-10",0.412626610468399,0.541731980275214,"df_regclim","npp"
"1994-11",0.502192545625035,0.542467345387119,"df_regclim","npp"
"1994-12",0.654450387382345,0.543202710499026,"df_regclim","npp"
"1995-01",0.663515060857591,0.543938075610931,"df_regclim","npp"
"1995-02",0.257291328472336,0.544673440722836,"df_regclim","npp"
"1995-03",0.548372071603147,0.545408805834743,"df_regclim","npp"
"1995-04",0.581792147304139,0.546144170946649,"df_regclim","npp"
"1995-05",0.487793602429885,0.546879536058554,"df_regclim","npp"
"1995-06",0.563043718509703,0.547614901170461,"df_regclim","npp"
"1995-07",0.416024228919829,0.548350266282366,"df_regclim","npp"
"1995-08",0.366421758542556,0.549085631394271,"df_regclim","npp"
"1995-09",0.547539487683681,0.549820996506179,"df_regclim","npp"
"1995-10",0.629790230082055,0.550556361618084,"df_regclim","npp"
"1995-11",0.640748585221575,0.551291726729989,"df_regclim","npp"
"1995-12",0.574042071381848,0.552027091841896,"df_regclim","npp"
"1996-01",0.491470653624277,0.552762456953801,"df_regclim","npp"
"1996-02",0.524488291529956,0.553497822065706,"df_regclim","npp"
"1996-03",0.734737317915682,0.554233187177614,"df_regclim","npp"
"1996-04",0.47104589691197,0.554968552289519,"df_regclim","npp"
"1996-05",0.541898427153984,0.555703917401424,"df_regclim","npp"
"1996-06",0.562024793417466,0.556439282513331,"df_regclim","npp"
"1996-07",0.683520087069561,0.557174647625236,"df_regclim","npp"
"1996-08",0.65287603197489,0.557910012737141,"df_regclim","npp"
"1996-09",0.509909754735775,0.558645377849049,"df_regclim","npp"
"1996-10",0.802766136821043,0.559380742960954,"df_regclim","npp"
"1996-11",0.562174747293644,0.560116108072859,"df_regclim","npp"
"1996-12",0.453264802360549,0.560851473184766,"df_regclim","npp"
"1997-01",0.73134507893796,0.561586838296671,"df_regclim","npp"
"1997-02",0.715189326833756,0.562322203408576,"df_regclim","npp"
"1997-03",0.688006886645445,0.563057568520484,"df_regclim","npp"
"1997-04",0.491433892388994,0.563792933632389,"df_regclim","npp"
"1997-05",0.567062167200023,0.564528298744294,"df_regclim","npp"
"1997-06",0.383156648446366,0.565263663856201,"df_regclim","npp"
"1997-07",0.0536297485916476,0.565999028968106,"df_regclim","npp"
"1997-08",0.487389711752082,0.566734394080011,"df_regclim","npp"
"1997-09",0.691257801267941,0.567469759191919,"df_regclim","npp"
"1997-10",0.283009266480665,0.568205124303824,"df_regclim","npp"
"1997-11",0.643261227715532,0.568940489415731,"df_regclim","npp"
"1997-12",0.807976259284071,0.569675854527636,"df_regclim","npp"
"1998-01",0.516939288467107,0.570411219639541,"df_regclim","npp"
"1998-02",0.570046268260106,0.571146584751449,"df_regclim","npp"
"1998-03",0.546647213084143,0.571881949863354,"df_regclim","npp"
"1998-04",0.563412738844777,0.572617314975259,"df_regclim","npp"
"1998-05",0.522549725830465,0.573352680087166,"df_regclim","npp"
"1998-06",0.545468396539244,0.574088045199071,"df_regclim","npp"
"1998-07",0.753124830064404,0.638903561312251,"df_regclim","npp"
"1998-08",0.510131517437135,0.638808849942243,"df_regclim","npp"
"1998-09",0.740239996218127,0.638714138572236,"df_regclim","npp"
"1998-10",0.824463282107093,0.638619427202229,"df_regclim","npp"
"1998-11",0.578045630009345,0.638524715832222,"df_regclim","npp"
"1998-12",0.492146055581689,0.638430004462215,"df_regclim","npp"
"1999-01",0.637189089088216,0.638335293092208,"df_regclim","npp"
"1999-02",0.801668273295756,0.6382405817222,"df_regclim","npp"
"1999-03",0.737311870129399,0.638145870352193,"df_regclim","npp"
"1999-04",0.531552015135837,0.638051158982186,"df_regclim","npp"
"1999-05",0.922372116698185,0.637956447612179,"df_regclim","npp"
"1999-06",0.752218263456142,0.637861736242172,"df_regclim","npp"
"1999-07",0.566657652428616,0.637767024872165,"df_regclim","npp"
"1999-08",0.519783221825794,0.637672313502157,"df_regclim","npp"
"1999-09",0.740809228706999,0.63757760213215,"df_regclim","npp"
"1999-10",0.807604032581243,0.637482890762143,"df_regclim","npp"
"1999-11",0.606217892228105,0.637388179392136,"df_regclim","npp"
"1999-12",0.547285354544235,0.637293468022129,"df_regclim","npp"
"2000-01",0.604986334523361,0.637198756652122,"df_regclim","npp"
"2000-02",0.683604419667491,0.637104045282114,"df_regclim","npp"
"2000-03",0.766285102864437,0.637009333912107,"df_regclim","npp"
"2000-04",0.678062794327847,0.6369146225421,"df_regclim","npp"
"2000-05",0.507867110356474,0.636819911172093,"df_regclim","npp"
"2000-06",0.497452906590645,0.636725199802086,"df_regclim","npp"
"2000-07",0.633711579893967,0.636630488432078,"df_regclim","npp"
"2000-08",0.741793519466688,0.636535777062071,"df_regclim","npp"
"2000-09",0.946989274060171,0.636441065692064,"df_regclim","npp"
"2000-10",0.843080097126553,0.636346354322057,"df_regclim","npp"
"2000-11",0.654670274202148,0.63625164295205,"df_regclim","npp"
"2000-12",0.63563934192469,0.636156931582043,"df_regclim","npp"
"2001-01",0.732244656491357,0.636062220212035,"df_regclim","npp"
"2001-02",0.607700787593971,0.635967508842028,"df_regclim","npp"
"2001-03",0.49619014241133,0.635872797472021,"df_regclim","npp"
"2001-04",0.6754784063852,0.635778086102014,"df_regclim","npp"
"2001-05",0.580570947819831,0.635683374732007,"df_regclim","npp"
"2001-06",0.507759780804476,0.635588663361999,"df_regclim","npp"
"2001-07",0.621231204692843,0.635493951991992,"df_regclim","npp"
"2001-08",0.534801094583656,0.635399240621985,"df_regclim","npp"
"2001-09",0.611379150765946,0.635304529251978,"df_regclim","npp"
"2001-10",0.61042331854476,0.635209817881971,"df_regclim","npp"
"2001-11",0.607083826378463,0.635115106511963,"df_regclim","npp"
"2001-12",0.64599413907609,0.635020395141956,"df_regclim","npp"
"2002-01",0.596407550278862,0.634925683771949,"df_regclim","npp"
"2002-02",0.57424559023313,0.634830972401942,"df_regclim","npp"
"2002-03",0.739166446105381,0.634736261031935,"df_regclim","npp"
"2002-04",0.716102148826146,0.634641549661928,"df_regclim","npp"
"2002-05",0.472575863654426,0.63454683829192,"df_regclim","npp"
"2002-06",0.455761137282947,0.634452126921913,"df_regclim","npp"
"2002-07",0.504664709768215,0.634357415551906,"df_regclim","npp"
"2002-08",0.379358625155307,0.634262704181899,"df_regclim","npp"
"2002-09",0.369758514206953,0.634167992811892,"df_regclim","npp"
"2002-10",0.765321754324756,0.634073281441885,"df_regclim","npp"
"2002-11",0.785187790587438,0.633978570071877,"df_regclim","npp"
"2002-12",0.647924472193226,0.63388385870187,"df_regclim","npp"
"2003-01",0.457690962688125,0.633789147331863,"df_regclim","npp"
"2003-02",0.587035398556615,0.633694435961856,"df_regclim","npp"
"2003-03",0.650562985999752,0.633599724591849,"df_regclim","npp"
"2003-04",0.604995098209771,0.633505013221842,"df_regclim","npp"
"2003-05",0.395929465273555,0.633410301851834,"df_regclim","npp"
"2003-06",0.752735636929223,0.633315590481827,"df_regclim","npp"
"2003-07",0.623990010466405,0.63322087911182,"df_regclim","npp"
"2003-08",0.485623741818167,0.633126167741813,"df_regclim","npp"
"2003-09",0.851739006374071,0.633031456371806,"df_regclim","npp"
"2003-10",0.791260537050872,0.632936745001799,"df_regclim","npp"
"2003-11",0.631836855474611,0.632842033631791,"df_regclim","npp"
"2003-12",0.437787917285428,0.632747322261784,"df_regclim","npp"
"2004-01",0.60456247375905,0.632652610891777,"df_regclim","npp"
"2004-02",0.761310558264428,0.63255789952177,"df_regclim","npp"
"2004-03",0.586112705963246,0.632463188151763,"df_regclim","npp"
"2004-04",0.548966865742171,0.632368476781756,"df_regclim","npp"
"2004-05",0.589267317489808,0.632273765411748,"df_regclim","npp"
"2004-06",0.744352244253304,0.632179054041741,"df_regclim","npp"
"2004-07",0.654406061141911,0.632084342671734,"df_regclim","npp"
"2004-08",0.785192889782955,0.631989631301727,"df_regclim","npp"
"2004-09",0.787361795775724,0.63189491993172,"df_regclim","npp"
"2004-10",0.542479714220875,0.631800208561712,"df_regclim","npp"
"2004-11",0.550339175153291,0.631705497191705,"df_regclim","npp"
"2004-12",0.585989581556851,0.631610785821698,"df_regclim","npp"
"2005-01",0.743962159646197,0.631516074451691,"df_regclim","npp"
"2005-02",0.572942556338885,0.631421363081684,"df_regclim","npp"
"2005-03",0.551265678414282,0.631326651711676,"df_regclim","npp"
"2005-04",0.61205601655416,0.631231940341669,"df_regclim","npp"
"2005-05",0.472354170742421,0.631137228971662,"df_regclim","npp"
"2005-06",0.669774966438605,0.631042517601655,"df_regclim","npp"
"2005-07",0.61685031882888,0.630947806231648,"df_regclim","npp"
"2005-08",0.40811500128774,0.630853094861641,"df_regclim","npp"
"2005-09",0.767464245525906,0.630758383491633,"df_regclim","npp"
"2005-10",0.795330369640329,0.630663672121626,"df_regclim","npp"
"2005-11",0.465656243777738,0.630568960751619,"df_regclim","npp"
"2005-12",0.515380580740097,0.630474249381612,"df_regclim","npp"
"2006-01",0.765663280172114,0.630379538011605,"df_regclim","npp"
"2006-02",0.73124044961389,0.630284826641597,"df_regclim","npp"
"2006-03",0.563328268213322,0.63019011527159,"df_regclim","npp"
"2006-04",0.570657563773297,0.630095403901583,"df_regclim","npp"
"2006-05",0.518323541234559,0.630000692531576,"df_regclim","npp"
"2006-06",0.652266161548318,0.629905981161569,"df_regclim","npp"
"2006-07",0.753486509628208,0.629811269791562,"df_regclim","npp"
"2006-08",0.65728835560028,0.629716558421554,"df_regclim","npp"
"2006-09",0.669081424497945,0.629621847051547,"df_regclim","npp"
"2006-10",0.444851349764113,0.62952713568154,"df_regclim","npp"
"2006-11",0.808499129857296,0.629432424311533,"df_regclim","npp"
"2006-12",0.868684589714295,0.629337712941526,"df_regclim","npp"
"2007-01",0.556515461789771,0.629243001571519,"df_regclim","npp"
"2007-02",0.464180911367239,0.629148290201511,"df_regclim","npp"
"2007-03",0.686329828784216,0.629053578831504,"df_regclim","npp"
"2007-04",0.627628970898055,0.628958867461497,"df_regclim","npp"
"2007-05",0.590514641176511,0.62886415609149,"df_regclim","npp"
"2007-06",0.64305478736985,0.628769444721483,"df_regclim","npp"
"2007-07",0.763397939320345,0.628674733351476,"df_regclim","npp"
"2007-08",0.796884125810646,0.628580021981468,"df_regclim","npp"
"2007-09",0.837701160498756,0.628485310611461,"df_regclim","npp"
"2007-10",0.734671849304601,0.628390599241454,"df_regclim","npp"
"2007-11",0.419588910993118,0.628295887871447,"df_regclim","npp"
"2007-12",0.689918324343079,0.62820117650144,"df_regclim","npp"
"2008-01",0.69498971683406,0.628106465131433,"df_regclim","npp"
"2008-02",0.751343356538996,0.628011753761425,"df_regclim","npp"
"2008-03",0.729197011327366,0.627917042391418,"df_regclim","npp"
"2008-04",0.431866350996112,0.627822331021411,"df_regclim","npp"
"2008-05",0.567901640190319,0.627727619651404,"df_regclim","npp"
"2008-06",0.706445513178644,0.627632908281397,"df_regclim","npp"
"2008-07",0.694059455869187,0.62753819691139,"df_regclim","npp"
"2008-08",0.72340342004885,0.627443485541382,"df_regclim","npp"
"2008-09",0.607690132985279,0.627348774171375,"df_regclim","npp"
"2008-10",0.829147325345695,0.627254062801368,"df_regclim","npp"
"2008-11",0.916211625635441,0.627159351431361,"df_regclim","npp"
"2008-12",0.539980102995949,0.627064640061354,"df_regclim","npp"
"2009-01",0.794685239248451,0.626969928691346,"df_regclim","npp"
"2009-02",0.735610525667255,0.626875217321339,"df_regclim","npp"
"2009-03",0.462695586837337,0.626780505951332,"df_regclim","npp"
"2009-04",0.586008214544562,0.626685794581325,"df_regclim","npp"
"2009-05",0.751643357597399,0.626591083211318,"df_regclim","npp"
"2009-06",0.59416536988908,0.62649637184131,"df_regclim","npp"
"2009-07",0.610130553819246,0.626401660471303,"df_regclim","npp"
"2009-08",0.425613427543632,0.626306949101296,"df_regclim","npp"
"2009-09",0.168001462861074,0.626212237731289,"df_regclim","npp"
"2009-10",0.0554857685779865,0.626117526361282,"df_regclim","npp"
"2009-11",0.220111081812518,0.626022814991275,"df_regclim","npp"
"2009-12",0.798630814692789,0.625928103621267,"df_regclim","npp"
"2010-01",0.762445300203308,0.62583339225126,"df_regclim","npp"
"2010-02",0.665942476600691,0.625738680881253,"df_regclim","npp"
"2010-03",0.524340304181191,0.625643969511246,"df_regclim","npp"
"2010-04",0.677240880803384,0.625549258141239,"df_regclim","npp"
"2010-05",0.803956502768344,0.625454546771231,"df_regclim","npp"
"2010-06",0.463148383274737,0.625359835401224,"df_regclim","npp"
"2010-07",0.825604866162366,0.625265124031217,"df_regclim","npp"
"2010-08",0.768949580615378,0.62517041266121,"df_regclim","npp"
"2010-09",0.400266331483187,0.625075701291203,"df_regclim","npp"
"2010-10",0.636736874390626,0.624980989921196,"df_regclim","npp"
"2010-11",0.631968271248434,0.624886278551188,"df_regclim","npp"
"2010-12",0.807510833472265,0.624791567181181,"df_regclim","npp"
"2011-01",0.570737815621446,0.624696855811174,"df_regclim","npp"
"2011-02",0.383521920764783,0.624602144441167,"df_regclim","npp"
"2011-03",0.541289500130802,0.62450743307116,"df_regclim","npp"
"2011-04",0.655252657993852,0.624412721701153,"df_regclim","npp"
"2011-05",0.845041632968175,0.624318010331145,"df_regclim","npp"
"2011-06",0.760552472559797,0.624223298961138,"df_regclim","npp"
"2011-07",0.773056390066559,0.624128587591131,"df_regclim","npp"
"2011-08",0.52240496337823,0.624033876221124,"df_regclim","npp"
"2011-09",0.741059029159895,0.623939164851117,"df_regclim","npp"
"2011-10",0.613516755432038,0.62384445348111,"df_regclim","npp"
"2011-11",0.518467434605176,0.623749742111102,"df_regclim","npp"
"2011-12",0.319425277173189,0.623655030741095,"df_regclim","npp"
"2012-01",0.433668313061525,0.623560319371088,"df_regclim","npp"
"2012-02",0.433517554598536,0.623465608001081,"df_regclim","npp"
"2012-03",0.553158735307371,0.623370896631074,"df_regclim","npp"
"2012-04",0.437899570559477,0.623276185261067,"df_regclim","npp"
"2012-05",0.808986708467746,0.623181473891059,"df_regclim","npp"
"2012-06",0.65081293773322,0.623086762521052,"df_regclim","npp"
"2012-07",0.706977504534814,0.622992051151045,"df_regclim","npp"
"2012-08",0.783251918252603,0.622897339781038,"df_regclim","npp"
"2012-09",0.578486344570979,0.622802628411031,"df_regclim","npp"
"2012-10",0.447423206665611,0.622707917041023,"df_regclim","npp"
"2012-11",0.189835980051569,0.622613205671016,"df_regclim","npp"
"2012-12",0.343844346166499,0.622518494301009,"df_regclim","npp"
"2013-01",0.537548459768059,0.622423782931002,"df_regclim","npp"
"2013-02",0.601810153170308,0.622329071560995,"df_regclim","npp"
"2013-03",0.360347615599477,0.622234360190988,"df_regclim","npp"
"2013-04",0.426822548948724,0.62213964882098,"df_regclim","npp"
"2013-05",0.668941803574749,0.622044937450973,"df_regclim","npp"
"2013-06",0.994059085896567,0.621950226080966,"df_regclim","npp"
"2013-07",0.812967085197356,0.621855514710959,"df_regclim","npp"
"2013-08",0.849571958849321,0.621760803340952,"df_regclim","npp"
"2013-09",0.711165334363188,0.621666091970944,"df_regclim","npp"
"2013-10",0.461489522874802,0.621571380600937,"df_regclim","npp"
"2013-11",0.921865468813788,0.62147666923093,"df_regclim","npp"
"2013-12",0.579022341538173,0.621381957860923,"df_regclim","npp"
"2014-01",0.374681245169046,0.621287246490916,"df_regclim","npp"
"2014-02",0.668102975124386,0.621192535120908,"df_regclim","npp"
"2014-03",0.712679967225594,0.621097823750901,"df_regclim","npp"
"2014-04",0.615094670258325,0.621003112380894,"df_regclim","npp"
"2014-05",0.747377766353507,0.620908401010887,"df_regclim","npp"
"2014-06",0.698588071914911,0.62081368964088,"df_regclim","npp"
"2014-07",0.852555535026659,0.620718978270873,"df_regclim","npp"
"2014-08",0.633227683833564,0.620624266900865,"df_regclim","npp"
"2014-09",0.348429460942119,0.620529555530858,"df_regclim","npp"
"2014-10",0.730811365741966,0.620434844160851,"df_regclim","npp"
"2014-11",0.866755871571058,0.620340132790844,"df_regclim","npp"
"2014-12",0.723653350143344,0.620245421420837,"df_regclim","npp"
"2015-01",0.703297347284975,0.62015071005083,"df_regclim","npp"
"2015-02",0.662163955291265,0.620055998680822,"df_regclim","npp"
"2015-03",0.608929290504424,0.619961287310815,"df_regclim","npp"
"2015-04",0.716580199721756,0.619866575940808,"df_regclim","npp"
"2015-05",0.750966762719488,0.619771864570801,"df_regclim","npp"
"2015-06",0.843887341581582,0.619677153200794,"df_regclim","npp"
"2015-07",0.541637259772571,0.619582441830787,"df_regclim","npp"
"2015-08",0.62741129550971,0.619487730460779,"df_regclim","npp"
"2015-09",0.000812895142388588,0.619393019090772,"df_regclim","npp"
"2015-10",0.325739028840067,0.619298307720765,"df_regclim","npp"
"2015-11",0.381797218070219,0.619203596350758,"df_regclim","npp"
"2015-12",0.560131306146314,0.619108884980751,"df_regclim","npp"
"2016-01",0.707556499127851,0.619014173610744,"df_regclim","npp"
"2016-02",0.648614552121159,0.618919462240736,"df_regclim","npp"
"2016-03",0.740736123631909,0.618824750870729,"df_regclim","npp"
"2016-04",0.642640826480489,0.618730039500722,"df_regclim","npp"
"2016-05",0.896235623672053,0.618635328130715,"df_regclim","npp"
"2016-06",0.722882801033495,0.618540616760708,"df_regclim","npp"
"2016-07",0.694711174549753,0.618445905390701,"df_regclim","npp"
"2016-08",0.759393582353084,0.618351194020693,"df_regclim","npp"
"2016-09",0.566234058891631,0.618256482650686,"df_regclim","npp"
"2016-10",0.77462497888969,0.618161771280679,"df_regclim","npp"
"2016-11",0.658727173535336,0.618067059910672,"df_regclim","npp"
"2016-12",0.587894749693586,0.617972348540665,"df_regclim","npp"
"1979-01",0.204713656588016,0.155838164377198,"df_regclim","ctotal"
"1979-02",0.180585224973268,0.156342301210836,"df_regclim","ctotal"
"1979-03",0.10299430653584,0.156846438025956,"df_regclim","ctotal"
"1979-04",0.165037542261824,0.15735057485041,"df_regclim","ctotal"
"1979-05",0.108356239840951,0.157854711674771,"df_regclim","ctotal"
"1979-06",0.0812448340845729,0.158358848499134,"df_regclim","ctotal"
"1979-07",0.146002514197158,0.158862985323496,"df_regclim","ctotal"
"1979-08",0.158692449364447,0.159367122147858,"df_regclim","ctotal"
"1979-09",0.23213402783689,0.159871258972221,"df_regclim","ctotal"
"1979-10",0.140527250794589,0.160375395796583,"df_regclim","ctotal"
"1979-11",0.164157385028273,0.160879532620944,"df_regclim","ctotal"
"1979-12",0.218931344857714,0.161383669445308,"df_regclim","ctotal"
"1980-01",0.177149120501885,0.161887806269669,"df_regclim","ctotal"
"1980-02",0.0862013638342077,0.162391943094031,"df_regclim","ctotal"
"1980-03",0.136771935216307,0.162896079918394,"df_regclim","ctotal"
"1980-04",0.237497551956032,0.163400216742756,"df_regclim","ctotal"
"1980-05",0.210132549503167,0.163904353567118,"df_regclim","ctotal"
"1980-06",0.182256537924379,0.164408490391481,"df_regclim","ctotal"
"1980-07",0.132136188796427,0.164912627215843,"df_regclim","ctotal"
"1980-08",0.231266643588257,0.165416764040205,"df_regclim","ctotal"
"1980-09",0.257326077566617,0.165920900864568,"df_regclim","ctotal"
"1980-10",0.286246481977397,0.16642503768893,"df_regclim","ctotal"
"1980-11",0.163500096920067,0.166929174513292,"df_regclim","ctotal"
"1980-12",0.136369585621989,0.167433311337655,"df_regclim","ctotal"
"1981-01",0.143880365302741,0.167937448162017,"df_regclim","ctotal"
"1981-02",0.241862340415543,0.168441584986379,"df_regclim","ctotal"
"1981-03",0.194220137586207,0.168945721810742,"df_regclim","ctotal"
"1981-04",0.263745769965707,0.169449858635104,"df_regclim","ctotal"
"1981-05",0.238070223522646,0.169953995459465,"df_regclim","ctotal"
"1981-06",0.153905856308199,0.170458132283829,"df_regclim","ctotal"
"1981-07",0.164974658670055,0.17096226910819,"df_regclim","ctotal"
"1981-08",0.186406428531316,0.171466405932552,"df_regclim","ctotal"
"1981-09",0.206182162086902,0.171970542756915,"df_regclim","ctotal"
"1981-10",0.141782172448271,0.172474679581277,"df_regclim","ctotal"
"1981-11",0.138042507026496,0.172978816405639,"df_regclim","ctotal"
"1981-12",0.116071090756884,0.173482953230002,"df_regclim","ctotal"
"1982-01",0.0836458002690231,0.173987090054364,"df_regclim","ctotal"
"1982-02",0.121226484995649,0.174491226878726,"df_regclim","ctotal"
"1982-03",0.149214030487394,0.174995363703089,"df_regclim","ctotal"
"1982-04",0.162337965806398,0.175499500527451,"df_regclim","ctotal"
"1982-05",0.161003129571238,0.176003637351813,"df_regclim","ctotal"
"1982-06",0.154988068124229,0.176507774176176,"df_regclim","ctotal"
"1982-07",0.194884065368058,0.177011911000538,"df_regclim","ctotal"
"1982-08",0.163563037736798,0.177516047824899,"df_regclim","ctotal"
"1982-09",0.128479631069832,0.178020184649263,"df_regclim","ctotal"
"1982-10",0.188170703806858,0.178524321473624,"df_regclim","ctotal"
"1982-11",0.196597307379479,0.179028458297986,"df_regclim","ctotal"
"1982-12",0.246907564812539,0.179532595122349,"df_regclim","ctotal"
"1983-01",0.158205053202837,0.180036731946711,"df_regclim","ctotal"
"1983-02",0.211910166362982,0.180540868771073,"df_regclim","ctotal"
"1983-03",0.252587755404163,0.181045005595436,"df_regclim","ctotal"
"1983-04",0.214261414837581,0.181549142419798,"df_regclim","ctotal"
"1983-05",0.140356185195512,0.18205327924416,"df_regclim","ctotal"
"1983-06",0.140423985705322,0.182557416068523,"df_regclim","ctotal"
"1983-07",0.171321727937915,0.183061552892885,"df_regclim","ctotal"
"1983-08",0.172461959592545,0.183565689717247,"df_regclim","ctotal"
"1983-09",0.184163230107706,0.18406982654161,"df_regclim","ctotal"
