YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
1979,2934,0.015945840403303647,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0005526231097679376,0.005926356036664071,0.17986500050744492
1980,2934,0.003781629938098637,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0001310571311092914,0.001405462794387261,0.04265581829065343
1981,2934,0.014362203976840559,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0004977402020879823,0.005337789171671102,0.16200198674052055
1982,2934,0.016571504266526708,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0005743062760996485,0.006158887325009735,0.1869223288281768
1983,2934,0.01989952376067629,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0006896429680336923,0.007395763395536748,0.22446153735305235
1984,2934,0.005598778386908768,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00019403269096020958,0.002080815639188689,0.06315278793294472
1985,2934,0.012966147385406614,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00044935810898673583,0.004818937345808408,0.14625482552632293
1986,2934,0.02852412168726415,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0009885392322720853,0.010601140891692106,0.3217447956328006
1987,2934,0.01055715936545208,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00036587160609252836,0.0039236241899492045,0.11908205692506556
1988,2934,0.003740535090037585,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00012963293757940793,0.0013901896764629182,0.042192278917349335
1989,2934,0.020319429947546052,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0007041953438840544,0.007551823753752338,0.22919797172115008
1990,2934,0.017555504835849348,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0006084080506614858,0.006524596347964583,0.19802160352453427
1991,2934,0.008067194514782,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0002795787495112548,0.0029982155660931197,0.09099589038871246
1992,2934,0.005879181449476688,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0002037504109740531,0.0021850289224349083,0.06631566274640512
1993,2934,0.009278392906143336,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003215543497086174,0.0034483638628711893,0.10465789839624831
1994,2934,0.008844443719506533,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0003065152960786304,0.003287084349419037,0.09976306258323824
1995,2934,0.023831216620148747,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0008259007179986246,0.00885699786940093,0.26881002700792306
1996,2934,0.006419394325208051,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00022247216610095727,0.00238580189872225,0.07240912578817864
1997,2934,0.006472574320029489,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00022431518555759107,0.0024055665254442446,0.07300898252533514
1998,2934,0.004071652109447284,11.279744181446882,0.03465625490980366,0.3716552961006842,0.00014110821340904486,0.0015132510703556059,0.045927194190413925
1999,2934,0.01481428237950041,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0005134075464497789,0.005505806504272373,0.1671013154724808
2000,2934,0.004298801175393646,11.279744181446882,0.03465625490980366,0.3716552961006842,0.0001489803493410058,0.0015976722237188948,0.0484893775453435
